,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
4494961,BTC,1,Bitcoin,"$52,023,848,940 ",$3155.04,"16,489,125","$1,496,800,000",1.34%,13.68%,14.10%,r_20170805-050505
4495990,BTC,1,Bitcoin,"$63,004,675,938 ",$3813.88,"16,519,837","$3,398,220,000",2.63%,-5.83%,-11.66%,r_20170822-061505
4497041,BTC,1,Bitcoin,"$67,338,213,451 ",$4076.49,"16,518,675","$2,354,980,000",0.48%,-1.78%,-1.68%,r_20170821-094006
4498103,BTC,1,Bitcoin,"$72,638,107,542 ",$4394.28,"16,530,150","$1,907,610,000",0.20%,1.08%,12.02%,r_20170829-011006
4499175,BTC,1,Bitcoin,"$71,758,982,593 ",$4342.67,"16,524,162","$2,028,660,000",-0.10%,4.60%,0.54%,r_20170825-045505
4500229,BTC,1,Bitcoin,"$68,064,677,928 ",$4123.03,"16,508,412","$3,184,210,000",1.52%,-3.59%,20.85%,r_20170815-172505
4501267,BTC,1,Bitcoin,"$55,603,264,774 ",$3371.20,"16,493,612","$1,221,020,000",1.58%,5.38%,21.11%,r_20170807-123005
4502299,BTC,1,Bitcoin,"$68,433,705,701 ",$4145.23,"16,509,025","$3,079,470,000",-0.42%,-5.97%,21.78%,r_20170816-023505
4503342,BTC,1,Bitcoin,"$68,995,983,140 ",$4177.84,"16,514,750","$2,778,980,000",-0.02%,-2.90%,14.33%,r_20170819-015005
4504384,BTC,1,Bitcoin,"$55,419,262,653 ",$3359.13,"16,498,100","$1,488,820,000",0.73%,-1.87%,23.98%,r_20170809-205505
4505418,BTC,1,Bitcoin,"$56,460,662,316 ",$3422.88,"16,495,075","$1,634,280,000",-0.78%,5.77%,20.12%,r_20170808-060505
4506459,BTC,1,Bitcoin,"$74,419,799,799 ",$4501.37,"16,532,700","$2,639,220,000",-1.41%,2.98%,7.84%,r_20170830-102006
4507522,BTC,1,Bitcoin,"$58,190,161,704 ",$3526.42,"16,501,200","$1,896,950,000",-0.39%,3.23%,23.20%,r_20170811-160005
4508572,BTC,1,Bitcoin,"$80,457,676,273 ",$4865.07,"16,537,825","$2,477,630,000",0.03%,3.39%,10.97%,r_20170901-211005
4509632,BTC,1,Bitcoin,"$53,702,016,103 ",$3256.56,"16,490,412","$1,836,240,000",-0.65%,13.74%,19.65%,r_20170805-185005
4510659,BTC,1,Bitcoin,"$69,712,797,689 ",$4218.99,"16,523,575","$2,128,540,000",-0.78%,0.29%,-3.38%,r_20170824-173005
4511728,BTC,1,Bitcoin,"$78,330,868,805 ",$4736.94,"16,536,175","$1,960,390,000",0.34%,3.34%,9.62%,r_20170901-015506
4512796,BTC,1,Bitcoin,"$71,944,639,503 ",$4356.71,"16,513,525","$2,687,050,000",0.85%,-2.07%,24.93%,r_20170818-105506
4513841,BTC,1,Bitcoin,"$59,745,933,450 ",$3620.59,"16,501,712","$1,984,310,000",0.43%,6.44%,24.47%,r_20170811-225505
4514883,BTC,1,Bitcoin,"$72,079,177,812 ",$4361.78,"16,525,175","$1,734,650,000",-0.42%,0.43%,5.26%,r_20170825-235005
4515933,BTC,1,Bitcoin,"$54,825,944,238 ",$3323.20,"16,497,937","$1,542,270,000",0.42%,-2.08%,22.61%,r_20170809-182505
4516965,BTC,1,Bitcoin,"$53,298,277,305 ",$3231.55,"16,493,100","$1,025,610,000",0.16%,0.85%,17.63%,r_20170807-055505
4517993,BTC,1,Bitcoin,"$71,685,088,265 ",$4341.40,"16,511,975","$2,321,810,000",-0.72%,0.81%,27.59%,r_20170817-170505
4519043,BTC,1,Bitcoin,"$66,478,281,144 ",$4024.31,"16,519,175","$2,689,280,000",-0.18%,-2.54%,-5.91%,r_20170821-185006
4520103,BTC,1,Bitcoin,"$72,059,329,821 ",$4360.49,"16,525,512","$1,585,230,000",0.56%,0.32%,6.42%,r_20170826-080005
4521155,BTC,1,Bitcoin,"$71,631,370,650 ",$4338.60,"16,510,250","$2,263,740,000",0.09%,4.54%,30.13%,r_20170816-215005
4522202,BTC,1,Bitcoin,"$71,239,405,268 ",$4314.83,"16,510,362","$2,226,360,000",-0.34%,2.92%,29.26%,r_20170816-230005
4523249,BTC,1,Bitcoin,"$68,230,870,789 ",$4129.87,"16,521,312","$2,416,410,000",0.15%,6.94%,0.44%,r_20170823-085006
4524302,BTC,1,Bitcoin,"$68,712,261,668 ",$4158.63,"16,522,812","$2,344,920,000",-0.72%,0.80%,-4.08%,r_20170824-031505
4525358,BTC,1,Bitcoin,"$64,450,108,011 ",$3901.30,"16,520,162","$3,502,040,000",-1.55%,-3.55%,-5.06%,r_20170822-144505
4526421,BTC,1,Bitcoin,"$77,775,374,625 ",$4703.39,"16,536,025","$1,944,930,000",-0.18%,3.02%,9.21%,r_20170901-000506
4527482,BTC,1,Bitcoin,"$56,443,584,011 ",$3420.94,"16,499,437","$1,350,770,000",0.21%,4.14%,24.11%,r_20170810-160005
4528528,BTC,1,Bitcoin,"$71,741,926,256 ",$4341.26,"16,525,600","$1,566,380,000",-0.40%,-0.60%,6.23%,r_20170826-091505
4529589,BTC,1,Bitcoin,"$71,175,779,926 ",$4307.35,"16,524,262","$2,052,970,000",-0.57%,3.40%,-0.25%,r_20170825-063505
4530637,BTC,1,Bitcoin,"$55,590,346,557 ",$3370.22,"16,494,575","$1,451,850,000",-0.24%,4.61%,17.69%,r_20170808-001005
4531667,BTC,1,Bitcoin,"$71,705,161,183 ",$4343.77,"16,507,587","$2,896,870,000",1.30%,5.88%,26.38%,r_20170815-081505
4532704,BTC,1,Bitcoin,"$55,750,012,387 ",$3378.95,"16,499,212","$1,295,550,000",-0.42%,2.20%,22.87%,r_20170810-123005
4533745,BTC,1,Bitcoin,"$66,451,548,296 ",$4022.85,"16,518,525","$2,183,210,000",-0.37%,-2.83%,-1.97%,r_20170821-071505
4534812,BTC,1,Bitcoin,"$72,956,936,790 ",$4409.10,"16,546,900","$2,702,010,000",0.19%,5.57%,-4.00%,r_20170906-005005
4535893,BTC,1,Bitcoin,"$77,919,231,407 ",$4711.94,"16,536,550","$1,982,340,000",-0.46%,2.20%,8.28%,r_20170901-050505
4536961,BTC,1,Bitcoin,"$67,978,753,881 ",$4117.56,"16,509,475","$2,529,660,000",-1.22%,-0.44%,23.50%,r_20170816-111505
4538005,BTC,1,Bitcoin,"$67,956,206,858 ",$4112.99,"16,522,337","$2,288,140,000",-1.02%,0.45%,-4.86%,r_20170823-210505
4539070,BTC,1,Bitcoin,"$79,932,518,547 ",$4833.37,"16,537,637","$2,321,610,000",0.25%,2.66%,10.13%,r_20170901-192005
4540146,BTC,1,Bitcoin,"$72,405,091,761 ",$4380.76,"16,527,975","$1,479,880,000",0.27%,1.67%,6.25%,r_20170827-182006
4541190,BTC,1,Bitcoin,"$52,816,808,385 ",$3202.62,"16,491,750","$1,279,740,000",0.39%,1.17%,18.83%,r_20170806-131005
4542203,BTC,1,Bitcoin,"$46,177,568,756 ",$2800.86,"16,486,925","$872,050,000",1.32%,2.47%,2.72%,r_20170804-060005
4543236,BTC,1,Bitcoin,"$63,381,552,063 ",$3836.74,"16,519,637","$2,966,070,000",-1.79%,-6.15%,-11.61%,r_20170822-020005
4544277,BTC,1,Bitcoin,"$53,813,259,594 ",$3262.93,"16,492,312","$1,148,180,000",0.15%,0.47%,19.18%,r_20170806-201505
4545308,BTC,1,Bitcoin,"$67,214,695,800 ",$4072.64,"16,503,962","$2,790,140,000",0.82%,8.29%,26.86%,r_20170813-065005
4546361,BTC,1,Bitcoin,"$69,023,319,474 ",$4172.15,"16,543,825","$2,639,440,000",-1.16%,-7.54%,-3.94%,r_20170904-174006
4547436,BTC,1,Bitcoin,"$72,307,438,440 ",$4374.19,"16,530,475","$1,783,790,000",-0.05%,2.50%,13.21%,r_20170829-071505
4548515,BTC,1,Bitcoin,"$71,826,015,696 ",$4340.98,"16,546,037","$2,863,590,000",1.65%,3.74%,-4.56%,r_20170905-180005
4549580,BTC,1,Bitcoin,"$57,118,275,026 ",$3461.58,"16,500,637","$1,710,630,000",-0.92%,2.03%,22.65%,r_20170811-090506
4550629,BTC,1,Bitcoin,"$76,062,193,925 ",$4600.26,"16,534,325","$1,868,840,000",-0.21%,-0.13%,10.28%,r_20170831-054005
4551692,BTC,1,Bitcoin,"$52,236,684,563 ",$3167.89,"16,489,425","$1,632,160,000",1.31%,11.99%,15.71%,r_20170805-084505
4552721,BTC,1,Bitcoin,"$68,318,756,894 ",$4136.05,"16,517,875","$2,248,180,000",-0.32%,0.23%,2.11%,r_20170820-203505
4553764,BTC,1,Bitcoin,"$55,578,271,872 ",$3368.62,"16,498,825","$1,330,020,000",0.40%,-0.65%,23.08%,r_20170810-070505
4554806,BTC,1,Bitcoin,"$67,682,379,973 ",$4099.72,"16,509,025","$3,020,310,000",-1.90%,-7.14%,20.51%,r_20170816-030005
4555839,BTC,1,Bitcoin,"$54,090,955,431 ",$3279.82,"16,492,050","$1,259,090,000",1.11%,1.49%,20.58%,r_20170806-170506
4556860,BTC,1,Bitcoin,"$52,842,356,317 ",$3203.97,"16,492,775","$1,074,610,000",-0.07%,-1.64%,16.96%,r_20170807-020005
4557901,BTC,1,Bitcoin,"$81,660,435,803 ",$4937.63,"16,538,387","$2,712,610,000",0.58%,4.32%,13.71%,r_20170902-020005
4558976,BTC,1,Bitcoin,"$72,178,030,566 ",$4367.24,"16,527,150","$1,504,110,000",0.49%,0.58%,5.72%,r_20170827-084006
4560035,BTC,1,Bitcoin,"$72,434,291,533 ",$4381.98,"16,530,037","$1,959,760,000",0.13%,0.45%,11.16%,r_20170829-000005
4561119,BTC,1,Bitcoin,"$75,813,077,894 ",$4583.70,"16,539,712","$2,913,720,000",0.07%,-4.97%,6.11%,r_20170902-184505
4562201,BTC,1,Bitcoin,"$76,048,564,509 ",$4597.26,"16,542,150","$1,959,640,000",0.40%,1.24%,5.69%,r_20170903-233005
4563283,BTC,1,Bitcoin,"$77,308,459,322 ",$4673.79,"16,540,850","$2,185,390,000",0.62%,-0.53%,7.25%,r_20170903-085004
4564367,BTC,1,Bitcoin,"$70,717,007,213 ",$4274.40,"16,544,312","$3,001,820,000",-1.35%,-6.60%,-2.33%,r_20170904-232005
4565435,BTC,1,Bitcoin,"$71,404,281,103 ",$4324.24,"16,512,562","$2,540,690,000",-0.59%,-0.29%,26.90%,r_20170817-224504
4566477,BTC,1,Bitcoin,"$55,144,073,646 ",$3343.22,"16,494,300","$1,399,710,000",0.19%,2.41%,17.98%,r_20170807-194006
4567509,BTC,1,Bitcoin,"$64,257,821,561 ",$3889.79,"16,519,612","$2,934,120,000",-2.59%,-4.96%,-10.34%,r_20170822-012505
4568573,BTC,1,Bitcoin,"$77,913,169,422 ",$4711.57,"16,536,562","$1,988,480,000",-0.09%,2.25%,8.26%,r_20170901-055005
4569653,BTC,1,Bitcoin,"$77,887,833,579 ",$4709.39,"16,538,837","$3,010,680,000",0.78%,0.10%,8.73%,r_20170902-070006
4570727,BTC,1,Bitcoin,"$70,831,078,900 ",$4286.00,"16,526,150","$1,583,020,000",-0.41%,-3.24%,4.16%,r_20170826-183006
4571783,BTC,1,Bitcoin,"$68,296,089,660 ",$4136.70,"16,509,800","$2,269,310,000",0.09%,2.97%,24.77%,r_20170816-144005
4572825,BTC,1,Bitcoin,"$67,122,114,113 ",$4066.83,"16,504,775","$3,158,470,000",0.83%,4.89%,25.48%,r_20170813-170505
4573877,BTC,1,Bitcoin,"$75,810,091,640 ",$4583.18,"16,540,937","$2,110,020,000",-0.69%,-1.90%,5.19%,r_20170903-103505
4574955,BTC,1,Bitcoin,"$75,812,130,096 ",$4585.84,"16,531,787","$2,485,100,000",-0.18%,4.64%,12.07%,r_20170829-232005
4576032,BTC,1,Bitcoin,"$77,367,035,340 ",$4678.53,"16,536,612","$1,976,980,000",-0.66%,1.57%,7.48%,r_20170901-064505
4577100,BTC,1,Bitcoin,"$71,417,591,499 ",$4324.83,"16,513,387","$2,743,600,000",0.38%,-0.59%,24.88%,r_20170818-080505
4578146,BTC,1,Bitcoin,"$63,838,179,616 ",$3868.33,"16,502,775","$2,111,150,000",2.07%,9.92%,20.57%,r_20170812-155505
4579180,BTC,1,Bitcoin,"$55,186,078,997 ",$3344.92,"16,498,475","$1,359,720,000",-0.14%,-1.46%,23.00%,r_20170810-023505
4580229,BTC,1,Bitcoin,"$73,610,937,541 ",$4450.10,"16,541,412","$1,966,720,000",0.21%,-2.11%,1.94%,r_20170903-155006
4581290,BTC,1,Bitcoin,"$47,721,028,525 ",$2894.17,"16,488,675","$1,000,570,000",0.95%,3.89%,3.89%,r_20170804-235505
4582309,BTC,1,Bitcoin,"$52,522,196,786 ",$3185.06,"16,490,175","$1,668,600,000",-0.47%,10.86%,16.96%,r_20170805-155505
4583327,BTC,1,Bitcoin,"$48,117,229,468 ",$2918.17,"16,488,837","$1,006,000,000",0.78%,5.49%,4.93%,r_20170805-023005
4584356,BTC,1,Bitcoin,"$70,502,349,084 ",$4269.27,"16,513,912","$2,503,530,000",0.26%,-1.59%,20.94%,r_20170818-170005
4585404,BTC,1,Bitcoin,"$64,942,408,838 ",$3931.10,"16,520,162","$3,524,940,000",-1.13%,-2.84%,-4.52%,r_20170822-142505
4586471,BTC,1,Bitcoin,"$80,057,352,235 ",$4840.60,"16,538,725","$2,835,940,000",-0.16%,2.71%,11.54%,r_20170902-050505
4587536,BTC,1,Bitcoin,"$64,887,353,236 ",$3931.73,"16,503,512","$2,218,320,000",1.86%,7.89%,21.38%,r_20170813-004006
4588590,BTC,1,Bitcoin,"$69,114,116,114 ",$4177.31,"16,545,125","$3,204,620,000",-1.25%,-4.19%,-5.24%,r_20170905-092005
4589677,BTC,1,Bitcoin,"$74,288,418,383 ",$4491.43,"16,540,037","$2,707,510,000",-0.04%,-7.49%,3.56%,r_20170902-214505
4590738,BTC,1,Bitcoin,"$55,908,128,452 ",$3388.98,"16,497,037","$1,708,620,000",0.51%,-1.31%,25.08%,r_20170809-061505
4591776,BTC,1,Bitcoin,"$65,826,585,679 ",$3984.63,"16,520,125","$3,669,690,000",1.47%,-1.77%,-3.77%,r_20170822-130005
4592828,BTC,1,Bitcoin,"$71,461,064,693 ",$4328.38,"16,509,887","$2,295,370,000",3.75%,6.86%,30.65%,r_20170816-161005
4593874,BTC,1,Bitcoin,"$73,321,415,763 ",$4440.55,"16,511,787","$2,355,330,000",-0.55%,5.05%,30.53%,r_20170817-152006
4594938,BTC,1,Bitcoin,"$75,355,017,628 ",$4555.31,"16,542,237","$1,877,270,000",-0.68%,-0.96%,5.11%,r_20170904-005505
4596007,BTC,1,Bitcoin,"$65,645,165,383 ",$3977.38,"16,504,625","$3,149,820,000",-0.40%,4.53%,23.09%,r_20170813-150005
4597039,BTC,1,Bitcoin,"$55,474,928,105 ",$3363.21,"16,494,637","$1,450,060,000",-0.11%,4.88%,17.11%,r_20170808-011506
4598061,BTC,1,Bitcoin,"$55,803,884,374 ",$3382.21,"16,499,237","$1,321,220,000",-0.24%,2.51%,23.05%,r_20170810-131505
4599111,BTC,1,Bitcoin,"$76,125,614,481 ",$4604.04,"16,534,525","$1,828,380,000",0.10%,0.42%,10.26%,r_20170831-080505
4600193,BTC,1,Bitcoin,"$77,865,825,080 ",$4708.02,"16,538,975","$3,014,150,000",-0.94%,-0.61%,8.89%,r_20170902-083005
4601265,BTC,1,Bitcoin,"$72,099,837,010 ",$4363.06,"16,525,062","$1,897,800,000",0.70%,2.45%,4.76%,r_20170825-213505
4602325,BTC,1,Bitcoin,"$71,503,618,749 ",$4327.00,"16,524,987","$1,875,100,000",-2.50%,2.00%,3.68%,r_20170825-202005
4603374,BTC,1,Bitcoin,"$56,212,505,250 ",$3407.50,"16,496,700","$1,731,340,000",-0.36%,1.01%,25.24%,r_20170809-013006
4604411,BTC,1,Bitcoin,"$69,448,080,695 ",$4207.40,"16,506,175","$2,423,510,000",1.11%,6.26%,26.68%,r_20170814-131505
4605458,BTC,1,Bitcoin,"$70,760,179,670 ",$4286.70,"16,506,912","$2,430,890,000",0.58%,4.87%,27.04%,r_20170814-235505
4606511,BTC,1,Bitcoin,"$71,623,988,564 ",$4329.46,"16,543,400","$2,442,290,000",-0.26%,-4.55%,0.37%,r_20170904-125005
4607583,BTC,1,Bitcoin,"$64,987,229,617 ",$3933.81,"16,520,175","$3,514,800,000",0.68%,-2.65%,-3.93%,r_20170822-154005
4608637,BTC,1,Bitcoin,"$64,492,022,812 ",$3903.97,"16,519,600","$2,932,540,000",-2.33%,-4.64%,-10.01%,r_20170822-012005
4609687,BTC,1,Bitcoin,"$68,779,455,566 ",$4167.41,"16,504,125","$2,881,380,000",0.10%,10.73%,30.22%,r_20170813-085505
4610723,BTC,1,Bitcoin,"$59,166,741,454 ",$3585.51,"16,501,625","$1,936,020,000",1.36%,5.52%,24.45%,r_20170811-213005
4611756,BTC,1,Bitcoin,"$58,052,221,212 ",$3518.09,"16,501,062","$1,836,300,000",0.02%,3.65%,23.06%,r_20170811-134505
4612796,BTC,1,Bitcoin,"$69,370,994,608 ",$4200.64,"16,514,387","$2,827,610,000",4.06%,-3.28%,16.98%,r_20170818-223005
4613834,BTC,1,Bitcoin,"$47,966,084,088 ",$2909.01,"16,488,800","$997,914,000",0.80%,4.92%,4.60%,r_20170805-021505
4614858,BTC,1,Bitcoin,"$56,175,048,850 ",$3404.60,"16,499,750","$1,453,360,000",0.26%,1.54%,23.22%,r_20170810-211505
4615896,BTC,1,Bitcoin,"$71,289,950,766 ",$4318.65,"16,507,462","$2,766,810,000",-1.83%,6.47%,25.91%,r_20170815-064005
4616941,BTC,1,Bitcoin,"$72,656,991,020 ",$4401.52,"16,507,250","$2,671,260,000",-0.82%,9.33%,28.77%,r_20170815-044505
4617994,BTC,1,Bitcoin,"$77,874,593,424 ",$4709.44,"16,535,850","$1,929,440,000",-0.01%,3.40%,9.75%,r_20170831-221005
4619071,BTC,1,Bitcoin,"$71,407,568,888 ",$4320.07,"16,529,262","$1,788,750,000",0.11%,-0.88%,6.55%,r_20170828-121005
4620150,BTC,1,Bitcoin,"$70,268,523,878 ",$4247.34,"16,544,125","$2,938,820,000",-0.54%,-6.42%,-2.63%,r_20170904-205505
4621210,BTC,1,Bitcoin,"$55,530,218,470 ",$3366.71,"16,493,912","$1,334,460,000",0.09%,3.55%,19.82%,r_20170807-155505
4622232,BTC,1,Bitcoin,"$47,386,123,697 ",$2873.97,"16,488,037","$1,042,610,000",0.04%,5.22%,2.63%,r_20170804-180005
4623264,BTC,1,Bitcoin,"$75,702,092,035 ",$4579.17,"16,531,837","$2,488,130,000",0.04%,4.45%,11.78%,r_20170830-000005
4624333,BTC,1,Bitcoin,"$61,278,050,526 ",$3709.37,"16,519,800","$3,185,650,000",-3.70%,-8.84%,-14.36%,r_20170822-050505
4625382,BTC,1,Bitcoin,"$64,212,966,099 ",$3891.02,"16,502,862","$2,207,120,000",0.65%,10.84%,21.03%,r_20170812-171505
4626419,BTC,1,Bitcoin,"$71,422,792,707 ",$4325.42,"16,512,337","$2,528,200,000",0.08%,0.00%,26.95%,r_20170817-210005
4627479,BTC,1,Bitcoin,"$76,174,957,962 ",$4607.85,"16,531,562","$2,479,840,000",0.06%,5.58%,13.28%,r_20170829-213006
4628548,BTC,1,Bitcoin,"$71,860,967,120 ",$4348.47,"16,525,575","$1,575,630,000",-0.13%,-0.34%,6.29%,r_20170826-085005
4629602,BTC,1,Bitcoin,"$61,963,822,803 ",$3754.84,"16,502,387","$2,167,070,000",0.14%,7.83%,18.96%,r_20170812-094506
4630652,BTC,1,Bitcoin,"$75,101,211,168 ",$4539.84,"16,542,700","$1,812,020,000",-0.08%,-2.98%,5.51%,r_20170904-052505
4631733,BTC,1,Bitcoin,"$77,193,382,580 ",$4668.53,"16,534,837","$1,757,660,000",0.64%,3.13%,11.14%,r_20170831-121505
4632799,BTC,1,Bitcoin,"$62,654,987,791 ",$3796.76,"16,502,225","$2,091,220,000",2.25%,10.05%,22.60%,r_20170812-064505
4633850,BTC,1,Bitcoin,"$67,510,964,776 ",$4080.51,"16,544,737","$3,329,910,000",0.20%,-10.08%,-6.88%,r_20170905-045005
4634929,BTC,1,Bitcoin,"$79,676,681,302 ",$4817.90,"16,537,637","$2,305,610,000",-0.06%,2.32%,9.78%,r_20170901-190506
4635996,BTC,1,Bitcoin,"$69,832,512,184 ",$4226.75,"16,521,562","$2,404,290,000",-0.01%,7.02%,1.11%,r_20170823-124505
4637058,BTC,1,Bitcoin,"$73,438,857,983 ",$4444.14,"16,524,875","$1,879,900,000",0.42%,5.06%,6.17%,r_20170825-185505
4638111,BTC,1,Bitcoin,"$68,200,038,834 ",$4128.11,"16,520,887","$3,460,370,000",-0.52%,7.11%,-0.13%,r_20170823-032505
4639157,BTC,1,Bitcoin,"$56,386,403,675 ",$3418.07,"16,496,562","$1,753,580,000",-0.47%,1.51%,25.55%,r_20170808-235505
4640189,BTC,1,Bitcoin,"$72,195,457,774 ",$4372.67,"16,510,612","$2,187,350,000",-0.17%,4.64%,30.70%,r_20170817-012505
4641230,BTC,1,Bitcoin,"$55,077,601,617 ",$3339.19,"16,494,300","$1,405,610,000",0.34%,2.29%,17.81%,r_20170807-195005
4642260,BTC,1,Bitcoin,"$71,306,201,833 ",$4318.31,"16,512,525","$2,537,970,000",-0.73%,-0.40%,26.73%,r_20170817-224005
4643301,BTC,1,Bitcoin,"$55,384,276,837 ",$3357.76,"16,494,412","$1,438,930,000",0.42%,3.04%,18.17%,r_20170807-210505
4644349,BTC,1,Bitcoin,"$73,234,598,015 ",$4425.75,"16,547,387","$2,407,160,000",-0.57%,8.77%,-3.34%,r_20170906-054505
4645419,BTC,1,Bitcoin,"$66,588,125,360 ",$4030.99,"16,519,050","$2,617,620,000",-0.14%,-2.01%,-5.36%,r_20170821-171005
4646474,BTC,1,Bitcoin,"$68,180,756,181 ",$4129.73,"16,509,737","$2,449,090,000",0.72%,1.62%,24.33%,r_20170816-133005
4647518,BTC,1,Bitcoin,"$65,681,410,001 ",$3979.57,"16,504,650","$3,158,680,000",-0.33%,4.16%,23.07%,r_20170813-152005
4648556,BTC,1,Bitcoin,"$67,010,988,185 ",$4060.30,"16,503,950","$2,830,230,000",0.38%,8.32%,26.34%,r_20170813-062005
4649602,BTC,1,Bitcoin,"$71,363,601,051 ",$4317.41,"16,529,262","$1,796,030,000",-0.03%,-0.94%,6.50%,r_20170828-124005
4650680,BTC,1,Bitcoin,"$76,349,018,531 ",$4615.88,"16,540,512","$2,479,040,000",0.19%,-5.32%,5.98%,r_20170903-035005
4651743,BTC,1,Bitcoin,"$55,992,853,529 ",$3393.46,"16,500,225","$1,561,860,000",-0.38%,1.48%,22.15%,r_20170811-021505
4652794,BTC,1,Bitcoin,"$77,949,337,307 ",$4714.01,"16,535,675","$1,926,150,000",-0.06%,3.57%,10.45%,r_20170831-200005
4653875,BTC,1,Bitcoin,"$71,772,075,616 ",$4337.72,"16,546,037","$2,877,710,000",1.57%,3.65%,-4.60%,r_20170905-175005
4654941,BTC,1,Bitcoin,"$60,125,810,623 ",$3643.58,"16,501,850","$1,996,720,000",0.06%,7.05%,23.55%,r_20170812-004505
4655981,BTC,1,Bitcoin,"$68,285,757,858 ",$4134.29,"16,516,925","$2,760,720,000",-0.34%,1.51%,1.47%,r_20170820-063505
4657031,BTC,1,Bitcoin,"$70,869,273,316 ",$4291.71,"16,513,062","$2,679,200,000",-0.69%,-0.39%,24.98%,r_20170818-042505
4658081,BTC,1,Bitcoin,"$68,804,200,393 ",$4167.47,"16,509,825","$2,161,730,000",0.57%,3.93%,25.75%,r_20170816-151505
4659128,BTC,1,Bitcoin,"$67,909,804,212 ",$4114.82,"16,503,712","$2,782,620,000",2.35%,12.78%,27.61%,r_20170813-031505
4660158,BTC,1,Bitcoin,"$56,102,198,790 ",$3401.20,"16,494,825","$1,477,310,000",0.99%,6.00%,18.33%,r_20170808-022506
4661188,BTC,1,Bitcoin,"$66,088,709,016 ",$4003.12,"16,509,300","$2,818,430,000",-0.87%,-7.87%,18.60%,r_20170816-063005
4662242,BTC,1,Bitcoin,"$74,718,953,589 ",$4519.41,"16,532,900","$2,643,980,000",0.07%,2.64%,7.79%,r_20170830-122005
4663308,BTC,1,Bitcoin,"$71,551,805,596 ",$4333.22,"16,512,387","$2,525,370,000",0.44%,0.16%,27.18%,r_20170817-211005
4664365,BTC,1,Bitcoin,"$72,568,568,461 ",$4390.04,"16,530,275","$1,899,180,000",-0.11%,1.61%,12.93%,r_20170829-031505
4665440,BTC,1,Bitcoin,"$75,322,179,727 ",$4555.59,"16,534,012","$1,923,990,000",-0.23%,-0.55%,9.70%,r_20170831-001005
4666499,BTC,1,Bitcoin,"$52,909,237,883 ",$3208.21,"16,491,825","$1,272,950,000",0.10%,1.05%,18.82%,r_20170806-135005
4667533,BTC,1,Bitcoin,"$64,337,653,153 ",$3894.59,"16,519,750","$3,129,370,000",0.15%,-4.49%,-10.43%,r_20170822-033005
4668586,BTC,1,Bitcoin,"$68,122,554,040 ",$4124.20,"16,517,762","$2,251,970,000",0.07%,0.87%,2.50%,r_20170820-181505
4669654,BTC,1,Bitcoin,"$73,188,758,859 ",$4423.11,"16,546,900","$2,707,530,000",0.58%,6.07%,-3.70%,r_20170906-005505
4670712,BTC,1,Bitcoin,"$52,871,810,681 ",$3205.96,"16,491,725","$1,280,130,000",0.52%,1.34%,19.05%,r_20170806-125505
4671739,BTC,1,Bitcoin,"$68,670,754,403 ",$4160.83,"16,504,100","$2,877,500,000",0.15%,10.53%,30.00%,r_20170813-083505
4672770,BTC,1,Bitcoin,"$52,272,164,906 ",$3169.96,"16,489,850","$1,646,270,000",0.21%,10.82%,16.04%,r_20170805-123005
4673809,BTC,1,Bitcoin,"$80,709,527,274 ",$4880.31,"16,537,787","$2,456,570,000",1.04%,3.70%,11.27%,r_20170901-204505
4674891,BTC,1,Bitcoin,"$75,782,137,456 ",$4581.49,"16,540,937","$2,113,660,000",-1.72%,-1.90%,5.15%,r_20170903-100505
4675961,BTC,1,Bitcoin,"$71,704,353,051 ",$4342.81,"16,511,050","$2,183,420,000",1.10%,7.07%,29.17%,r_20170817-053505
4677021,BTC,1,Bitcoin,"$77,077,770,382 ",$4659.84,"16,540,862","$2,161,950,000",0.24%,-0.45%,6.96%,r_20170903-091505
4678089,BTC,1,Bitcoin,"$71,611,875,395 ",$4336.71,"16,512,950","$2,720,300,000",0.47%,0.58%,26.58%,r_20170818-032006
4679154,BTC,1,Bitcoin,"$69,259,896,171 ",$4186.45,"16,543,825","$2,647,760,000",-1.15%,-7.17%,-3.59%,r_20170904-173005
4680218,BTC,1,Bitcoin,"$66,403,117,160 ",$4023.20,"16,505,050","$3,110,420,000",0.72%,4.61%,24.03%,r_20170813-205005
4681265,BTC,1,Bitcoin,"$71,652,306,460 ",$4335.86,"16,525,512","$1,583,870,000",-0.13%,-0.01%,5.67%,r_20170826-070505
4682318,BTC,1,Bitcoin,"$66,539,285,236 ",$4028.00,"16,519,187","$2,692,560,000",-0.01%,-2.48%,-5.90%,r_20170821-190505
4683376,BTC,1,Bitcoin,"$71,976,170,222 ",$4355.84,"16,524,062","$2,054,320,000",-0.52%,4.55%,0.81%,r_20170825-022005
4684439,BTC,1,Bitcoin,"$71,919,085,618 ",$4351.49,"16,527,462","$1,517,520,000",-0.18%,0.97%,5.47%,r_20170827-122005
4685500,BTC,1,Bitcoin,"$71,371,838,690 ",$4317.83,"16,529,562","$1,810,260,000",0.07%,-1.15%,6.71%,r_20170828-161005
4686571,BTC,1,Bitcoin,"$71,924,171,981 ",$4352.67,"16,524,150","$2,030,800,000",0.30%,4.85%,0.79%,r_20170825-044005
