,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
216,SMART,219,SmartCash,"$4,615,132 ",$0.028762,"160,458,249",*,"$4,062",53.57%,87.87%,r_20170804-070005
217,ATX,641,Artex Coin,"$58,550 ",$0.003120,"18,765,815",Low Vol,0.13%,19.62%,-4.93%,r_20170804-070005
218,CFI,144,Cofound.it,"$12,430,150 ",$0.099441,"125,000,000",*,"$254,739",0.25%,3.60%,r_20170804-070005
219,JINN,198,Jinn,"$7,058,390 ",$120.24,"58,703",*,"$3,006",1.35%,?,r_20170804-070005
220,XCT,605,C-Bit,"$84,844 ",$0.000585,"145,031,500",Low Vol,-2.20%,-4.57%,-52.15%,r_20170804-070005
221,IVZ,978,InvisibleCoin,? ,$0.307490,?,*,Low Vol,0.25%,13.19%,r_20170804-070005
222,CFT,351,CryptoForecast,"$752,201 ",$0.016352,"46,000,000",*,$515,0.19%,-5.80%,r_20170804-070005
223,CALC,799,CaliphCoin,$104 ,$0.001193,"87,140",Low Vol,0.25%,-1.10%,-42.58%,r_20170804-070005
224,PND,308,Pandacoin,"$1,573,849 ",$0.000048,"32,514,916,898","$1,294",1.05%,81.10%,15.46%,r_20170804-070005
225,PIGGY,523,Piggycoin,"$272,429 ",$0.000562,"484,371,044",Low Vol,0.12%,-1.53%,-12.92%,r_20170804-070005
226,VPRC,724,VapersCoin,"$19,929 ",$0.000026,"780,124,964",Low Vol,0.24%,142.71%,-4.15%,r_20170804-070005
227,STEPS,702,Steps,"$25,942 ",$0.001393,"18,625,017",*,Low Vol,0.18%,-8.43%,r_20170804-070005
228,ECOB,122,Ecobit,"$15,923,733 ",$0.035828,"444,444,444",*,"$20,591",0.13%,4.28%,r_20170804-070005
229,ROYAL,893,RoyalCoin,? ,$0.001426,?,Low Vol,3.04%,50.00%,8.90%,r_20170804-070005
230,FNC,282,FinCoin,"$2,081,051 ",$0.161589,"12,878,667",*,"$65,156",0.36%,8.16%,r_20170804-070005
231,LIR,761,LetItRide,"$10,921 ",$0.000306,"35,639,911",*,Low Vol,0.25%,25.35%,r_20170804-070005
232,GPU,618,GPU Coin,"$71,497 ",$0.001766,"40,477,042",Low Vol,-1.00%,-4.41%,-28.02%,r_20170804-070005
233,EGC,313,EverGreenCoin,"$1,536,852 ",$0.115368,"13,321,301","$21,710",2.16%,10.88%,24.10%,r_20170804-070005
234,MNY,819,Monkey,? ,$0.009193,?,*,"$47,662",0.48%,?,r_20170804-070005
235,ZNY,629,Bitzeny,"$65,299 ",$0.000864,"75,614,500",Low Vol,0.25%,7.43%,-1.91%,r_20170804-070005
236,GAP,630,Gapcoin,"$63,786 ",$0.005655,"11,279,454",Low Vol,0.13%,3.58%,-18.28%,r_20170804-070005
237,MIU,928,MIYUCoin,? ,$0.000028,?,Low Vol,0.19%,2.56%,3.18%,r_20170804-070005
238,MBRS,318,Embers,"$1,458,425 ",$0.029168,"50,000,000",*,"$1,872",0.03%,-9.49%,r_20170804-070005
239,IMPS,759,ImpulseCoin,"$11,844 ",$0.000585,"20,245,510",Low Vol,0.13%,28.12%,-4.31%,r_20170804-070005
240,BITOK,809,Bitok,? ,$0.005293,?,*,"$145,158",-4.41%,-44.11%,r_20170804-070005
241,SAN,136,Santiment Net...,"$13,582,203 ",$0.231297,"58,721,917",*,"$708,233",-0.65%,14.20%,r_20170804-070005
242,PRC,425,PRCoin,"$124,326 ",$0.010781,"11,532,200",**,"$11,494",0.13%,0.84%,r_20170804-070005
243,COAL,684,BitCoal,"$32,973 ",$0.007327,"4,500,000",Low Vol,0.36%,3.52%,-2.62%,r_20170804-070005
244,MEOW,675,Kittehcoin,"$36,782 ",$0.000002,"23,905,669,976",Low Vol,0.35%,-9.90%,-10.13%,r_20170804-070005
245,STRAT,11,Stratis,"$592,118,726 ",$6.01,"98,489,475",*,"$10,732,700",1.74%,8.09%,r_20170804-070005
246,PLBT,129,Polybius,"$14,867,613 ",$3.94,"3,772,587",*,"$39,410",0.93%,-2.85%,r_20170804-070005
247,PUTIC,672,Putin Classic,"$37,524 ",$0.001098,"34,181,844",Low Vol,?,1.04%,-34.09%,r_20170804-070005
248,VIDZ,547,PureVidz,"$171,917 ",$0.001372,"125,267,291",*,Low Vol,0.18%,3.85%,r_20170804-070005
249,LBC,80,LBRY Credits,"$32,442,593 ",$0.473445,"68,524,524","$1,951,120",-1.30%,-1.10%,28.20%,r_20170804-070005
250,XZC,98,ZCoin,"$22,653,031 ",$8.42,"2,691,064","$638,142",0.46%,6.87%,21.69%,r_20170804-070005
251,RC,484,RussiaCoin,"$731,070 ",$0.088976,"8,216,446",Low Vol,-12.31%,63.79%,-8.96%,r_20170804-070005
252,XAUR,87,Xaurum,"$27,821,878 ",$0.218879,"127,110,767",*,"$182,040",0.04%,3.33%,r_20170804-070005
253,PRX,709,Printerium,"$24,667 ",$0.002087,"11,821,728",Low Vol,?,11.30%,-9.37%,r_20170804-070005
254,BLRY,678,BillaryCoin,"$35,035 ",$0.003900,"8,983,158",Low Vol,0.13%,0.71%,-46.75%,r_20170804-070005
255,V,505,Version,"$390,164 ",$0.000869,"448,814,129",Low Vol,0.21%,-10.63%,-38.13%,r_20170804-070005
256,CHC,194,ChainCoin,"$7,322,149 ",$0.482140,"15,186,769","$74,112",1.09%,1.93%,-36.74%,r_20170804-070005
257,XID,999,International...,? ,$0.008696,?,Low Vol,?,?,-34.74%,r_20170804-070005
258,URC,638,Unrealcoin,"$59,878 ",$0.008524,"7,024,402",Low Vol,0.25%,-16.68%,8.72%,r_20170804-070005
259,MRT,365,Miners' Rewar...,"$606,130 ",$0.060613,"10,000,000",*,"$3,641",-0.22%,-9.22%,r_20170804-070005
260,URO,451,Uro,"$32,960 ",$0.027300,"1,207,310","$1,064",0.19%,9.61%,-18.10%,r_20170804-070005
261,GSR,930,GeyserCoin,? ,$0.038865,?,Low Vol,37.93%,27.59%,44.95%,r_20170804-070005
262,QBC,984,Quebecoin,? ,$0.000836,?,Low Vol,0.13%,28.20%,18.03%,r_20170804-070005
263,NEVA,652,NevaCoin,"$46,700 ",$0.022732,"2,054,410",Low Vol,-0.85%,4.55%,-15.88%,r_20170804-070005
264,020,538,020LondonCoin,"$198,617 ",$0.000001,"155,727,840,248",Low Vol,49.61%,203.34%,?,r_20170804-070005
265,KEK,362,KekCoin,"$640,062 ",$0.065889,"9,714,200",*,"$10,561",0.36%,18.11%,r_20170804-070005
266,QBK,708,Qibuck Asset,"$24,932 ",$0.016912,"1,474,228",*,Low Vol,1.29%,1.80%,r_20170804-070005
267,PPY,77,Peerplays,"$34,486,015 ",$9.31,"3,703,829",*,"$242,242",0.25%,-6.84%,r_20170804-070005
268,BASH,155,LuckChain,"$10,679,729 ",$0.015226,"701,400,144","$191,216",0.73%,5.70%,2.08%,r_20170804-070005
269,MRC,1023,microCoin,? ,$0.000027,?,*,Low Vol,?,?,r_20170804-070005
270,APX,242,APX,"$3,791,949 ",$4.88,"777,394",*,"$64,589",-5.17%,2.10%,r_20170804-070005
271,VIA,83,Viacoin,"$31,696,125 ",$1.39,"22,776,423","$1,743,910",0.77%,22.44%,66.11%,r_20170804-070005
272,TRUMP,382,TrumpCoin,"$435,169 ",$0.066515,"6,542,394","$2,382",0.11%,1.87%,-5.95%,r_20170804-070005
273,PDG,994,PinkDog,? ,$0.000056,?,Low Vol,0.19%,19.09%,2.51%,r_20170804-070005
274,MUG,796,MikeTheMug,$889 ,$0.000890,"999,279",*,Low Vol,1.37%,4.69%,r_20170804-070005
275,DBG,1009,Digital Bulli...,? ,$0.001844,?,*,Low Vol,?,2.86%,r_20170804-070005
276,TYC,844,Tyrocoin,? ,$0.546199,?,"$5,638",-0.17%,173.87%,245.24%,r_20170804-070005
277,HONEY,601,Honey,"$87,918 ",$0.474022,"185,473",Low Vol,-0.40%,2.94%,-23.50%,r_20170804-070005
278,MAY,748,Theresa May Coin,"$14,473 ",$0.000836,"17,317,600",Low Vol,7.35%,1.37%,-32.52%,r_20170804-070005
279,VIP,697,VIP Tokens,"$27,899 ",$0.000334,"83,450,403",*,Low Vol,0.26%,23.09%,r_20170804-070005
280,TAAS,99,TaaS,"$22,632,523 ",$2.78,"8,146,001",*,"$339,359",0.43%,-3.91%,r_20170804-070005
281,MONEY,886,MoneyCoin,? ,$0.000057,?,Low Vol,0.25%,-47.56%,4.69%,r_20170804-070005
282,APC,894,AlpaCoin,? ,$0.260716,?,Low Vol,0.36%,-5.53%,-10.56%,r_20170804-070005
283,SFE,973,SafeCoin,? ,$0.000028,?,Low Vol,0.13%,2.56%,2.53%,r_20170804-070005
284,SFC,693,Solarflarecoin,"$28,765 ",$0.002042,"14,083,450",Low Vol,0.77%,3.08%,-21.70%,r_20170804-070005
285,HILL,1012,President Cli...,? ,$0.000027,?,*,Low Vol,?,?,r_20170804-070005
286,XLM,28,Stellar Lumens,"$221,109,291 ",$0.020197,"10,947,413,559",*,"$6,330,910",0.06%,10.20%,r_20170804-070005
287,XNG,784,Enigma,"$4,030 ",$0.242359,"16,627",Low Vol,0.13%,6.24%,-32.01%,r_20170804-070005
288,OCN,822,OperaCoin,? ,$0.757748,?,*,"$31,986",0.25%,2.56%,r_20170804-070005
289,KORE,287,KoreCoin,"$1,915,675 ",$0.973141,"1,968,548",*,"$28,148",-0.06%,3.06%,r_20170804-070005
290,XLC,885,LeviarCoin (P...,? ,$0.066858,?,*,Low Vol,0.13%,17.21%,r_20170804-070005
291,GOLOS,130,Golos,"$14,742,414 ",$0.118395,"124,518,891","$116,674",-0.10%,1.14%,-14.00%,r_20170804-070005
292,VC,655,VirtualCoin,"$45,178 ",$0.004489,"10,064,287",Low Vol,?,2.65%,-44.75%,r_20170804-070005
293,EFYT,850,Ergo,? ,$6.88,?,*,"$2,809",-0.61%,26.67%,r_20170804-070005
294,IFC,157,Infinitecoin,"$10,319,188 ",$0.000114,"90,596,274,910","$871,003",-0.19%,0.84%,2.08%,r_20170804-070005
295,FUN,61,FunFair,"$51,618,128 ",$0.013444,"3,839,463,249",*,"$317,028",0.86%,8.91%,r_20170804-070005
296,OCOW,1019,OCOW,? ,$0.003060,?,Low Vol,?,2.43%,-23.23%,r_20170804-070005
297,XLR,438,Solaris,"$80,473 ",$0.225624,"356,670","$3,814",0.08%,1.78%,-33.91%,r_20170804-070005
298,STA,256,Starta,"$2,903,503 ",$0.619529,"4,686,630",*,"$5,670",-3.84%,-12.18%,r_20170804-070005
299,TURBO,966,TurboCoin,? ,$0.000028,?,*,Low Vol,0.36%,2.50%,r_20170804-070005
300,SLING,667,Sling,"$39,496 ",$0.036772,"1,074,095",*,Low Vol,0.25%,4.62%,r_20170804-070005
301,TKN,124,TokenCard,"$15,604,037 ",$0.659956,"23,644,056",*,"$128,800",0.37%,9.18%,r_20170804-070005
302,PLNC,754,PLNcoin,"$12,854 ",$0.000752,"17,089,600",**,Low Vol,0.13%,-16.09%,r_20170804-070005
303,HMP,575,HempCoin,"$113,378 ",$0.000084,"1,356,645,470",Low Vol,0.18%,2.56%,-2.51%,r_20170804-070005
304,HMQ,95,Humaniq,"$25,560,475 ",$0.156949,"162,858,477",*,"$326,421",-0.49%,0.45%,r_20170804-070005
305,MOJO,436,MojoCoin,"$93,919 ",$0.007773,"12,082,800",*,$848,0.05%,11.90%,r_20170804-070005
306,PKB,353,ParkByte,"$741,826 ",$0.155714,"4,764,026",*,"$7,292",0.18%,1.68%,r_20170804-070005
307,TKS,321,Tokes,"$1,310,111 ",$1.36,"960,309",*,"$8,269",0.13%,11.09%,r_20170804-070005
308,NLG,89,Gulden,"$27,369,503 ",$0.078146,"350,234,145","$40,835",0.52%,0.90%,2.50%,r_20170804-070005
309,DBTC,664,Debitcoin,"$41,112 ",$0.002284,"17,997,839",Low Vol,0.13%,0.83%,-7.92%,r_20170804-070005
310,HMC,826,HarmonyCoin,? ,$0.031311,?,"$16,387",-0.25%,-26.00%,-4.22%,r_20170804-070005
311,DLC,622,Dollarcoin,"$66,974 ",$0.007354,"9,106,714",Low Vol,0.18%,31.61%,-21.70%,r_20170804-070005
312,EL,343,Elcoin,"$863,226 ",$0.077012,"11,208,967",*,"$3,438",-2.32%,-5.32%,r_20170804-070005
313,GCC,692,GuccioneCoin,"$28,820 ",$0.001421,"20,285,537",*,Low Vol,0.18%,0.59%,r_20170804-070005
314,HODL,452,HOdlcoin,"$31,743 ",$0.000279,"113,947,030",$519,0.18%,-87.93%,-92.42%,r_20170804-070005
315,PRM,946,PrismChain,? ,$0.000585,?,*,Low Vol,0.25%,13.36%,r_20170804-070005
316,PAYP,943,PayPeer,? ,$0.000056,?,Low Vol,0.13%,-31.63%,-31.66%,r_20170804-070005
317,SCRT,644,SecretCoin,"$57,878 ",$0.013687,"4,228,672",*,Low Vol,?,0.98%,r_20170804-070005
318,CSC,568,CasinoCoin,"$124,862 ",$0.003235,"38,601,187",Low Vol,?,?,-80.13%,r_20170804-070005
319,GCN,490,GCoin,"$515,711 ",$0.000004,"142,093,535,000",Low Vol,0.09%,-0.03%,-50.46%,r_20170804-070005
320,PHS,645,Philosopher S...,"$57,656 ",$0.023734,"2,429,219",*,Low Vol,0.13%,2.80%,r_20170804-070005
321,LUNA,715,Luna Coin,"$23,710 ",$0.016407,"1,445,097",Low Vol,0.25%,-19.57%,-36.85%,r_20170804-070005
322,GCR,229,Global Curren...,"$4,392,727 ",$0.042649,"102,996,226",*,"$11,800",0.71%,5.09%,r_20170804-070005
323,ENT,363,Eternity,"$637,262 ",$0.172340,"3,697,701","$1,964",-6.51%,11.99%,43.56%,r_20170804-070005
324,ABN,779,Abncoin,"$5,469 ",$0.080786,"67,700",Low Vol,0.19%,10.28%,-19.66%,r_20170804-070005
325,ENV,785,Environ,"$3,694 ",$0.000028,"132,621,319",*,Low Vol,0.19%,-1.21%,r_20170804-070005
326,POSW,312,PoSW Coin,"$1,543,165 ",$0.034992,"44,100,000",*,"$9,363",-2.50%,2.99%,r_20170804-070005
327,POST,389,PostCoin,"$389,000 ",$0.024514,"15,868,233",*,"$5,772",0.37%,7.70%,r_20170804-070005
328,CMPCO,873,CampusCoin,? ,$0.000223,?,$596,0.36%,-3.13%,-19.42%,r_20170804-070005
329,CAGE,520,CageCoin,"$289,862 ",$0.000003,"101,168,328,395",Low Vol,0.31%,18.45%,-59.13%,r_20170804-070005
330,CV2,383,Colossuscoin V2,"$434,270 ",$0.000019,"22,419,489,915",*,"$2,151",-4.21%,14.06%,r_20170804-070005
331,MGC,838,GulfCoin,? ,$0.004263,?,"$8,054",-5.44%,5.92%,-21.59%,r_20170804-070005
332,BTQ,728,BitQuark,"$18,738 ",$0.002619,"7,155,671",Low Vol,0.13%,3.78%,-17.09%,r_20170804-070005
333,DGD,43,DigixDAO,"$138,857,600 ",$69.43,"2,000,000",*,"$280,125",-0.57%,-0.56%,r_20170804-070005
334,BTS,16,BitShares,"$388,844,649 ",$0.149699,"2,597,510,000",*,"$49,087,100",-0.54%,9.50%,r_20170804-070005
335,ARG,656,Argentum,"$44,905 ",$0.005711,"7,863,310",Low Vol,0.19%,-0.16%,-1.31%,r_20170804-070005
336,DOGE,31,Dogecoin,"$199,995,717 ",$0.001810,"110,506,471,590","$3,637,830",0.35%,2.37%,-0.36%,r_20170804-070005
337,XCN,202,Cryptonite,"$6,272,481 ",$0.018126,"346,045,006","$885,643",0.61%,-0.35%,3.20%,r_20170804-070005
338,BTX,479,BitcoinTX,"$928,031 ",$0.011366,"81,651,176",*,Low Vol,0.18%,-2.47%,r_20170804-070005
339,PULSE,688,Pulse,"$32,265 ",$0.002256,"14,298,972",Low Vol,0.13%,80.60%,-7.61%,r_20170804-070005
340,MOON,135,Mooncoin,"$13,667,141 ",$0.000062,"222,199,945,387","$14,592",9.06%,17.66%,21.08%,r_20170804-070005
341,BTD,519,Bitcloud,"$293,936 ",$0.026075,"11,272,943",Low Vol,0.25%,-32.35%,-15.59%,r_20170804-070005
342,XCP,94,Counterparty,"$25,700,456 ",$9.82,"2,618,186",*,"$250,743",0.41%,8.78%,r_20170804-070005
343,BTA,268,Bata,"$2,620,963 ",$0.527675,"4,967,003","$18,462",1.01%,8.97%,8.87%,r_20170804-070005
344,BTC,1,Bitcoin,"$46,228,287,361 ",$2803.93,"16,486,962","$874,390,000",0.12%,2.48%,2.47%,r_20170804-070005
345,TIME,146,Chronobank,"$12,009,641 ",$16.91,"710,113",*,"$593,596",0.09%,12.49%,r_20170804-070005
346,BTM,297,Bitmark,"$1,652,302 ",$0.423539,"3,901,180","$102,143",-0.98%,2.55%,-1.60%,r_20170804-070005
347,MUSIC,227,Musicoin,"$4,411,425 ",$0.016490,"267,516,382","$96,450",-1.80%,10.76%,-2.30%,r_20170804-070005
348,PROC,357,ProCurrency,"$690,311 ",$0.245208,"2,815,205",*,"$3,792",0.07%,5.40%,r_20170804-070005
349,AMIS,925,AMIS,? ,$2446.97,?,*,Low Vol,3.67%,4.86%,r_20170804-070005
350,STEEM,21,Steem,"$306,479,849 ",$1.28,"238,589,272","$1,244,830",1.87%,4.34%,0.20%,r_20170804-070005
351,GBG,837,Golos Gold,? ,$0.082319,?,*,"$8,306",1.22%,0.76%,r_20170804-070005
352,HCC,950,Happy Creator...,? ,$0.000106,?,*,Low Vol,0.13%,9.42%,r_20170804-070005
353,STS,513,Stress,"$314,863 ",$0.000557,"565,134,332",Low Vol,0.25%,2.56%,13.32%,r_20170804-070005
354,SWING,540,Swing,"$194,512 ",$0.079519,"2,446,107",Low Vol,22.65%,28.22%,10.93%,r_20170804-070005
355,CHAO,447,23 Skidoo,"$41,277 ","$163,427",0.25257293,$546,0.26%,8.18%,48.16%,r_20170804-070005
356,CCM100,765,CCMiner,"$9,917 ",$0.004006,"2,475,732",*,Low Vol,1.28%,11.82%,r_20170804-070005
357,SPHR,204,Sphere,"$5,968,850 ",$1.94,"3,082,940",*,"$15,262",0.51%,2.96%,r_20170804-070005
358,MUE,140,MonetaryUnit,"$12,822,933 ",$0.101791,"125,973,152","$160,662",-0.41%,3.69%,30.19%,r_20170804-070005
359,RED,598,RedCoin,"$89,808 ",$0.001212,"74,107,896",Low Vol,0.19%,1.40%,-17.45%,r_20170804-070005
360,CURE,251,Curecoin,"$3,247,380 ",$0.136835,"23,732,084",**,"$22,092",0.70%,0.11%,r_20170804-070005
361,TEAM,1010,TeamUp,? ,$0.000055,?,*,Low Vol,?,0.73%,r_20170804-070005
362,ISL,680,IslaCoin,"$34,240 ",$0.022620,"1,513,704",*,Low Vol,11.66%,23.84%,r_20170804-070005
363,JOBS,768,JobsCoin,"$8,860 ",$0.000084,"106,019,270",Low Vol,0.25%,-23.08%,-27.91%,r_20170804-070005
364,BRIA,455,BriaCoin,"$22,693 ",$0.674130,"33,662",*,$583,0.10%,9.77%,r_20170804-070005
365,LUN,196,Lunyr,"$7,144,370 ",$3.11,"2,297,853",*,"$160,546",-0.78%,11.68%,r_20170804-070005
366,GBC,444,GBCGoldCoin,"$51,371 ",$0.004521,"11,361,817",$584,0.05%,2.87%,17.38%,r_20170804-070005
367,DGB,36,DigiByte,"$170,608,577 ",$0.019515,"8,742,253,657","$6,318,670",0.70%,4.80%,24.97%,r_20170804-070005
368,DGC,385,Digitalcoin,"$427,723 ",$0.016228,"26,356,595","$4,531",9.50%,-47.18%,-56.64%,r_20170804-070005
369,ECC,246,E-Currency Coin,"$3,462,716 ",$0.000139,"24,860,298,436","$1,446",0.13%,4.84%,-11.61%,r_20170804-070005
370,CRT,762,CRTCoin,"$10,600 ",$0.133715,"79,270",**,Low Vol,0.19%,2.56%,r_20170804-070005
371,SEQ,233,Sequence,"$4,132,202 ",$0.092096,"44,868,224","$4,967",0.25%,2.64%,12.48%,r_20170804-070005
372,BRAIN,933,Braincoin,? ,$0.012452,?,*,Low Vol,0.13%,1.20%,r_20170804-070005
373,ECO,445,EcoCoin,"$49,062 ",$0.122653,"400,010","$36,668",-2.00%,18.82%,-51.74%,r_20170804-070005
374,ECN,149,E-coin,"$11,658,420 ",$3.35,"3,479,305","$130,053",0.44%,2.59%,10.49%,r_20170804-070005
375,ANTX,932,Antimatter,? ,$0.000023,?,Low Vol,0.09%,-56.37%,-43.24%,r_20170804-070005
376,SKR,883,Sakuracoin,? ,$0.000919,?,Low Vol,15.40%,-14.02%,-48.39%,r_20170804-070005
377,DRS,696,Digital Rupees,"$28,459 ",$0.000056,"510,802,961",*,Low Vol,0.13%,105.12%,r_20170804-070005
378,BITB,216,BitBean,"$4,867,691 ",$0.002369,"2,055,170,000",*,"$61,029",1.22%,-0.08%,r_20170804-070005
379,ASC,965,AsicCoin,? ,$0.000142,?,Low Vol,-0.27%,10.96%,-61.72%,r_20170804-070005
380,RMC,877,Remicoin,? ,$1.06,?,*,Low Vol,34.61%,22.65%,r_20170804-070005
381,STV,596,Sativacoin,"$90,930 ",$0.012842,"7,080,530",Low Vol,0.18%,-0.79%,-11.12%,r_20170804-070005
382,AMBER,532,AmberCoin,"$214,248 ",$0.004903,"43,698,254",**,Low Vol,0.13%,-5.99%,r_20170804-070005
383,BUMBA,437,BumbaCoin,"$86,223 ",$0.003897,"22,122,976",$555,0.13%,28.89%,54.53%,r_20170804-070005
384,LNK,376,Link Platform,"$482,353 ",$10.15,"47,503",*,"$1,149",-2.99%,-18.33%,r_20170804-070005
385,PCS,846,Pabyosi Coin ...,? ,$0.077999,?,"$4,155",0.18%,2.40%,-28.07%,r_20170804-070005
386,RBIES,404,Rubies,"$239,544 ",$0.022999,"10,415,252",*,"$1,166",0.01%,0.11%,r_20170804-070005
387,QTL,589,Quatloo,"$97,833 ",$0.012928,"7,567,549",Low Vol,2.30%,4.03%,-24.29%,r_20170804-070005
388,BITS,403,Bitstar,"$250,420 ",$0.010850,"23,079,737","$1,682",-7.78%,-18.37%,-34.35%,r_20170804-070005
389,CRX,633,Chronos,"$61,876 ",$0.000839,"73,729,962",Low Vol,1.59%,-17.09%,-39.27%,r_20170804-070005
390,UNIFY,400,Unify,"$276,108 ",$0.018354,"15,043,126","$13,367",-0.42%,12.39%,-12.29%,r_20170804-070005
391,BITZ,481,Bitz,"$917,693 ",$0.460946,"1,990,891",Low Vol,?,0.51%,?,r_20170804-070005
392,FRC,594,Freicoin,"$95,250 ",$0.003343,"28,492,212",?,0.20%,?,24.85%,r_20170804-070005
393,VTC,105,Vertcoin,"$20,409,490 ",$0.533564,"38,251,250","$879,798",1.01%,5.73%,6.69%,r_20170804-070005
394,GTC,557,Global Tour Coin,"$146,124 ",$0.005154,"28,350,765",Low Vol,0.36%,-51.35%,-36.43%,r_20170804-070005
395,HERO,348,Sovereign Hero,"$788,056 ",$165.11,"4,773",*,"$6,726",0.30%,4.03%,r_20170804-070005
396,DUO,561,ParallelCoin,"$137,824 ",$0.466602,"295,378",Low Vol,-2.48%,17.43%,-12.72%,r_20170804-070005
397,FRK,647,Franko,"$50,375 ",$0.079087,"636,950",Low Vol,0.19%,2.56%,21.35%,r_20170804-070005
398,XC,245,XCurrency,"$3,535,780 ",$0.606399,"5,830,781",*,$928,21.21%,0.13%,r_20170804-070005
399,TRIG,276,Triggers,"$2,258,301 ",$0.070340,"32,105,593",*,"$14,961",-0.30%,10.89%,r_20170804-070005
400,MEN,970,PeopleCoin,? ,$0.001031,?,Low Vol,0.36%,58.14%,-18.85%,r_20170804-070005
401,FRN,399,Francs,"$291,185 ",$0.078116,"3,727,620",$553,0.19%,11.30%,1.72%,r_20170804-070005
402,EUC,572,Eurocoin,"$118,150 ",$0.009934,"11,893,151",Low Vol,0.57%,50.51%,-6.53%,r_20170804-070005
403,ATMS,469,Atmos,"$3,906,044 ",$0.039000,"100,154,193",*,Low Vol,0.19%,-7.29%,r_20170804-070005
404,X2,1017,X2,? ,$0.000055,?,*,Low Vol,?,1.06%,r_20170804-070005
405,UNB,371,UnbreakableCoin,"$541,785 ",$0.237818,"2,278,150","$194,925",3.59%,-1.47%,3.57%,r_20170804-070005
406,VTR,290,vTorrent,"$1,814,757 ",$0.167785,"10,815,966","$13,198",0.15%,6.37%,5.88%,r_20170804-070005
407,TLE,952,Tattoocoin (L...,? ,$0.017606,?,*,Low Vol,-49.71%,-62.44%,r_20170804-070005
408,VTY,922,Victoriouscoin,? ,$0.000026,?,Low Vol,-0.25%,242.01%,-5.11%,r_20170804-070005
409,UNI,578,Universe,"$112,037 ",$0.021840,"5,129,835",*,Low Vol,0.19%,1.18%,r_20170804-070005
410,XP,384,XP,"$428,424 ",$0.000003,"140,422,543,962","$3,090",1.11%,131.38%,107.28%,r_20170804-070005
411,PDC,273,Project Decorum,"$2,381,805 ",$0.047636,"50,000,000",*,"$4,288",-3.26%,2.05%,r_20170804-070005
412,TER,845,TerraNova,? ,$619.02,?,"$4,308",0.29%,23.20%,-60.35%,r_20170804-070005
413,YAC,614,Yacoin,"$75,385 ",$0.000641,"117,656,759",Low Vol,0.13%,-18.66%,-24.90%,r_20170804-070005
414,UNO,182,Unobtanium,"$7,976,039 ",$40.33,"197,783","$11,426",0.23%,0.74%,-15.07%,r_20170804-070005
415,DSH,508,Dashcoin,"$352,785 ",$0.020279,"17,396,723",Low Vol,-2.42%,-9.30%,-33.71%,r_20170804-070005
416,ZEC,18,Zcash,"$356,618,517 ",$189.14,"1,885,494","$10,117,900",-0.28%,3.01%,3.82%,r_20170804-070005
417,NANOX,898,Project-X,? ,"$214,502",?,*,Low Vol,31.54%,14.45%,r_20170804-070005
418,OMG,25,OmiseGo,"$229,627,394 ",$2.34,"98,312,024",*,"$22,533,300",2.05%,42.52%,r_20170804-070005
419,DMB,797,Digital Money...,$291 ,$0.000691,"421,300",Low Vol,0.25%,-2.00%,8.80%,r_20170804-070005
420,ITI,378,iTicoin,"$469,008 ",$14.66,"32,000",*,"$103,536",-4.73%,9.01%,r_20170804-070005
421,GPL,989,Gold Pressed ...,? ,$0.283449,?,Low Vol,0.19%,10.80%,37.41%,r_20170804-070005
422,CVCOIN,851,CVCoin,? ,$0.363463,?,*,"$2,573",4.57%,11.06%,r_20170804-070005
423,KED,613,Darsek,"$75,601 ",$0.007243,"10,437,987",Low Vol,-29.85%,5.40%,-35.30%,r_20170804-070005
424,ZEN,187,ZenCash,"$7,788,965 ",$4.86,"1,602,688","$394,020",0.05%,22.46%,27.91%,r_20170804-070005
425,ZER,377,Zero,"$471,823 ",$0.395380,"1,193,340",$911,10.94%,6.19%,5.40%,r_20170804-070005
426,CRAVE,264,Crave,"$2,709,853 ",$2.04,"1,328,991",*,"$10,860",0.28%,6.49%,r_20170804-070005
427,CMT,736,Comet,"$17,279 ",$0.019797,"872,830",Low Vol,0.19%,-15.03%,-24.08%,r_20170804-070005
428,ZENGOLD,1004,ZenGold,? ,$0.049388,?,*,Low Vol,?,?,r_20170804-070005
429,ZET,211,Zetacoin,"$5,374,285 ",$0.032285,"166,462,280","$1,700,420",-0.68%,11.35%,49.79%,r_20170804-070005
430,INFX,379,Influxcoin,"$451,455 ",$0.269786,"1,673,383","$93,189",2.62%,7.02%,-8.84%,r_20170804-070005
431,BITCNY,162,bitCNY,"$9,785,276 ",$0.139420,"70,185,600",*,"$805,299",0.58%,-4.70%,r_20170804-070005
432,SOIL,899,SOILcoin,? ,$0.014027,?,Low Vol,-21.91%,-2.06%,-65.11%,r_20170804-070005
433,VTA,686,Virtacoin,"$32,419 ",$0.000006,"5,199,873,675",Low Vol,-0.52%,-15.22%,-0.50%,r_20170804-070005
434,BPC,467,Bitpark Coin,"$5,221,170 ",$0.069616,"75,000,000",*,Low Vol,0.19%,11.78%,r_20170804-070005
435,NBIT,957,netBit,? ,$0.013845,?,*,Low Vol,0.25%,2.56%,r_20170804-070005
436,DMC,803,DynamicCoin,? ,$0.999699,?,"$1,122,670",-0.02%,0.00%,0.05%,r_20170804-070005
