,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
1224028,BTC,1,Bitcoin,"$56,813,439,931 ",$3444.28,"16,495,012","$1,611,990,000",0.37%,6.47%,20.75%,r_20170808-052505
1225047,BTC,1,Bitcoin,"$53,720,959,840 ",$3257.61,"16,490,912","$1,916,680,000",0.56%,12.94%,19.80%,r_20170806-001005
1226071,BTC,1,Bitcoin,"$55,997,376,574 ",$3394.84,"16,494,850","$1,484,780,000",0.66%,5.68%,18.16%,r_20170808-024505
1227097,BTC,1,Bitcoin,"$56,384,394,935 ",$3417.93,"16,496,650","$1,724,520,000",-0.48%,1.44%,25.54%,r_20170809-003506
1228127,BTC,1,Bitcoin,"$56,061,609,900 ",$3398.25,"16,497,200","$1,697,920,000",0.40%,-1.25%,25.27%,r_20170809-071505
1229160,BTC,1,Bitcoin,"$55,811,166,343 ",$3383.31,"16,496,025","$1,673,500,000",-0.64%,0.39%,23.25%,r_20170808-144006
1230178,BTC,1,Bitcoin,"$53,723,095,141 ",$3257.49,"16,492,175","$1,158,500,000",-0.22%,-0.10%,19.12%,r_20170806-192506
1231201,BTC,1,Bitcoin,"$55,471,665,082 ",$3363.16,"16,493,912","$1,325,770,000",0.03%,3.50%,19.73%,r_20170807-155006
1232225,BTC,1,Bitcoin,"$52,077,701,528 ",$3158.16,"16,489,887","$1,633,500,000",0.13%,10.56%,15.69%,r_20170805-131005
1233242,BTC,1,Bitcoin,"$53,775,396,582 ",$3261.00,"16,490,462","$1,845,020,000",-0.06%,14.00%,19.82%,r_20170805-193005
1234265,BTC,1,Bitcoin,"$55,703,088,985 ",$3376.72,"16,496,212","$1,710,600,000",0.05%,0.81%,23.54%,r_20170808-172005
1235286,BTC,1,Bitcoin,"$53,364,726,630 ",$3236.04,"16,490,750","$1,912,040,000",0.48%,13.00%,18.90%,r_20170805-222006
1236310,BTC,1,Bitcoin,"$55,685,190,363 ",$3375.97,"16,494,575","$1,452,170,000",-0.15%,4.90%,17.83%,r_20170808-002005
1237332,BTC,1,Bitcoin,"$52,581,239,346 ",$3188.73,"16,489,712","$1,674,760,000",0.44%,11.44%,16.67%,r_20170805-111005
1238355,BTC,1,Bitcoin,"$56,888,784,370 ",$3448.73,"16,495,575","$1,721,620,000",-0.85%,5.58%,23.00%,r_20170808-100505
1239376,BTC,1,Bitcoin,"$55,764,162,015 ",$3380.95,"16,493,637","$1,249,610,000",1.03%,5.58%,21.34%,r_20170807-125506
1240401,BTC,1,Bitcoin,"$55,752,086,365 ",$3379.58,"16,496,750","$1,743,760,000",-0.67%,-0.42%,24.40%,r_20170809-023006
1241430,BTC,1,Bitcoin,"$55,750,276,183 ",$3379.56,"16,496,312","$1,695,770,000",-0.28%,1.24%,24.10%,r_20170808-185005
1242455,BTC,1,Bitcoin,"$55,192,492,687 ",$3346.12,"16,494,475","$1,448,640,000",0.23%,3.04%,17.41%,r_20170807-222005
1243477,BTC,1,Bitcoin,"$52,695,848,770 ",$3195.38,"16,491,262","$1,526,090,000",-0.83%,2.12%,18.72%,r_20170806-054006
1244501,BTC,1,Bitcoin,"$55,743,223,441 ",$3379.45,"16,494,762","$1,455,240,000",0.48%,5.35%,17.55%,r_20170808-021505
1245525,BTC,1,Bitcoin,"$56,417,337,745 ",$3419.94,"16,496,587","$1,752,760,000",-0.48%,1.54%,25.61%,r_20170809-000505
1246548,BTC,1,Bitcoin,"$52,474,842,596 ",$3181.94,"16,491,462","$1,423,900,000",0.51%,0.55%,18.54%,r_20170806-091505
1247571,BTC,1,Bitcoin,"$54,916,456,886 ",$3329.39,"16,494,450","$1,442,120,000",-0.64%,2.33%,16.96%,r_20170807-215005
1248595,BTC,1,Bitcoin,"$55,563,122,076 ",$3368.71,"16,493,887","$1,326,870,000",0.04%,4.06%,20.17%,r_20170807-151505
1249616,BTC,1,Bitcoin,"$53,643,452,554 ",$3252.91,"16,490,912","$1,945,700,000",0.37%,12.82%,19.60%,r_20170806-000506
1250630,BTC,1,Bitcoin,"$46,291,279,574 ",$2807.74,"16,487,025","$873,660,000",0.36%,2.62%,2.52%,r_20170804-071505
1251655,BTC,1,Bitcoin,"$55,246,969,698 ",$3349.40,"16,494,587","$1,446,230,000",-0.88%,4.31%,16.74%,r_20170808-005005
1252674,BTC,1,Bitcoin,"$52,848,411,185 ",$3204.58,"16,491,525","$1,362,510,000",0.66%,0.78%,19.30%,r_20170806-100506
1253694,BTC,1,Bitcoin,"$52,983,746,549 ",$3212.56,"16,492,687","$1,071,970,000",-0.28%,-1.71%,17.30%,r_20170807-005006
1254710,BTC,1,Bitcoin,"$46,939,305,230 ",$2846.92,"16,487,750","$1,013,870,000",0.08%,2.99%,2.18%,r_20170804-143005
1255732,BTC,1,Bitcoin,"$53,650,147,293 ",$3252.84,"16,493,325","$1,045,680,000",0.52%,2.09%,17.77%,r_20170807-084505
1256757,BTC,1,Bitcoin,"$55,643,265,183 ",$3373.39,"16,494,762","$1,445,840,000",0.58%,5.17%,17.33%,r_20170808-020505
1257776,BTC,1,Bitcoin,"$52,585,978,604 ",$3188.65,"16,491,612","$1,327,140,000",-0.48%,0.41%,18.64%,r_20170806-110005
1258801,BTC,1,Bitcoin,"$55,950,922,896 ",$3391.52,"16,497,300","$1,659,590,000",-0.06%,-1.99%,24.99%,r_20170809-085005
1259833,BTC,1,Bitcoin,"$52,304,456,100 ",$3172.00,"16,489,425","$1,635,810,000",1.55%,12.09%,15.88%,r_20170805-085005
1260853,BTC,1,Bitcoin,"$55,953,308,088 ",$3391.68,"16,497,225","$1,694,640,000",0.05%,-1.57%,24.99%,r_20170809-073005
1261886,BTC,1,Bitcoin,"$56,733,511,065 ",$3439.45,"16,494,937","$1,544,400,000",0.93%,6.60%,20.28%,r_20170808-041005
1262905,BTC,1,Bitcoin,"$52,935,076,360 ",$3209.84,"16,491,500","$1,382,770,000",1.03%,0.98%,19.52%,r_20170806-095505
1263928,BTC,1,Bitcoin,"$51,469,834,157 ",$3121.42,"16,489,237","$1,523,980,000",0.55%,12.30%,13.09%,r_20170805-053005
1264944,BTC,1,Bitcoin,"$47,698,985,775 ",$2892.82,"16,488,750","$989,873,000",-0.12%,3.98%,3.93%,r_20170805-011005
1265967,BTC,1,Bitcoin,"$54,305,190,589 ",$3291.73,"16,497,462","$1,670,350,000",-0.63%,-4.51%,21.48%,r_20170809-114006
1266998,BTC,1,Bitcoin,"$55,016,781,338 ",$3335.48,"16,494,412","$1,435,870,000",-0.40%,2.39%,17.34%,r_20170807-211505
1268023,BTC,1,Bitcoin,"$53,784,189,974 ",$3260.94,"16,493,462","$1,086,490,000",-0.14%,2.05%,17.56%,r_20170807-105505
1269044,BTC,1,Bitcoin,"$52,814,990,963 ",$3202.59,"16,491,337","$1,499,740,000",0.28%,2.27%,19.16%,r_20170806-064005
1270065,BTC,1,Bitcoin,"$56,578,296,758 ",$3429.71,"16,496,525","$1,768,800,000",0.59%,2.12%,25.99%,r_20170808-224005
1271092,BTC,1,Bitcoin,"$53,326,056,730 ",$3233.20,"16,493,275","$1,022,900,000",-0.27%,1.44%,17.21%,r_20170807-080505
1272116,BTC,1,Bitcoin,"$56,823,476,454 ",$3444.57,"16,496,537","$1,773,050,000",0.96%,2.44%,26.51%,r_20170808-230505
1273138,BTC,1,Bitcoin,"$53,869,292,652 ",$3266.32,"16,492,350","$1,145,810,000",0.17%,0.63%,19.28%,r_20170806-202506
1274164,BTC,1,Bitcoin,"$56,109,201,880 ",$3401.22,"16,496,787","$1,750,180,000",0.66%,-0.47%,25.34%,r_20170809-033006
1275195,BTC,1,Bitcoin,"$56,107,552,201 ",$3401.12,"16,496,787","$1,755,040,000",-0.02%,0.07%,25.24%,r_20170809-024506
1276224,BTC,1,Bitcoin,"$55,818,229,082 ",$3384.21,"16,493,725","$1,312,380,000",0.67%,5.31%,21.27%,r_20170807-134006
1277248,BTC,1,Bitcoin,"$55,243,577,570 ",$3349.41,"16,493,525","$1,168,050,000",2.53%,4.78%,20.51%,r_20170807-114505
1278271,BTC,1,Bitcoin,"$56,759,799,821 ",$3440.71,"16,496,537","$1,773,070,000",0.77%,2.33%,26.38%,r_20170808-231005
1279299,BTC,1,Bitcoin,"$53,374,139,316 ",$3236.13,"16,493,200","$1,037,480,000",-0.21%,1.47%,17.47%,r_20170807-073505
1280319,BTC,1,Bitcoin,"$53,454,956,956 ",$3241.18,"16,492,437","$1,127,830,000",-0.93%,0.09%,18.34%,r_20170806-214505
1281342,BTC,1,Bitcoin,"$55,287,863,020 ",$3351.93,"16,494,337","$1,442,490,000",0.44%,2.82%,18.02%,r_20170807-205005
1282366,BTC,1,Bitcoin,"$53,257,830,707 ",$3229.11,"16,493,037","$1,024,210,000",-0.15%,0.71%,17.63%,r_20170807-052006
1283386,BTC,1,Bitcoin,"$47,764,975,537 ",$2896.82,"16,488,762","$999,428,000",0.21%,4.12%,4.10%,r_20170805-013006
1284403,BTC,1,Bitcoin,"$46,990,268,771 ",$2849.89,"16,488,450","$1,002,010,000",-0.03%,2.85%,2.00%,r_20170804-213505
1285424,BTC,1,Bitcoin,"$52,858,249,238 ",$3205.23,"16,491,250","$1,571,700,000",-0.38%,2.61%,18.98%,r_20170806-050505
1286447,BTC,1,Bitcoin,"$56,003,840,681 ",$3395.25,"16,494,762","$1,462,590,000",0.92%,5.82%,18.11%,r_20170808-022005
1287472,BTC,1,Bitcoin,"$55,917,099,051 ",$3389.57,"16,496,812","$1,740,610,000",-0.26%,-1.03%,24.96%,r_20170809-035005
1288504,BTC,1,Bitcoin,"$55,760,093,718 ",$3379.94,"16,497,362","$1,646,450,000",-0.60%,-2.31%,24.64%,r_20170809-093005
1289537,BTC,1,Bitcoin,"$57,292,734,881 ",$3473.25,"16,495,425","$1,700,850,000",0.85%,6.89%,23.10%,r_20170808-084506
1290556,BTC,1,Bitcoin,"$52,738,827,510 ",$3197.94,"16,491,500","$1,407,880,000",1.06%,0.83%,19.11%,r_20170806-093506
1291576,BTC,1,Bitcoin,"$47,249,128,610 ",$2865.57,"16,488,562","$999,830,000",0.28%,3.45%,2.71%,r_20170804-225505
1292598,BTC,1,Bitcoin,"$55,423,916,295 ",$3360.13,"16,494,575","$1,450,530,000",-0.58%,4.45%,17.25%,r_20170808-002505
1293623,BTC,1,Bitcoin,"$56,858,020,839 ",$3446.92,"16,495,312","$1,663,960,000",0.22%,6.29%,21.72%,r_20170808-080005
1294637,BTC,1,Bitcoin,"$47,212,205,375 ",$2863.50,"16,487,587","$1,002,220,000",-0.02%,3.80%,3.03%,r_20170804-130005
1295659,BTC,1,Bitcoin,"$51,458,062,775 ",$3120.68,"16,489,375","$1,601,430,000",-0.61%,10.95%,13.80%,r_20170805-075506
1296675,BTC,1,Bitcoin,"$47,569,975,392 ",$2885.02,"16,488,612","$998,980,000",0.65%,3.84%,3.50%,r_20170804-232505
1297697,BTC,1,Bitcoin,"$53,431,250,566 ",$3239.61,"16,493,112","$1,028,520,000",0.33%,1.20%,17.86%,r_20170807-062005
1298718,BTC,1,Bitcoin,"$52,704,764,282 ",$3195.94,"16,491,162","$1,813,120,000",-1.65%,5.33%,18.40%,r_20170806-033005
1299737,BTC,1,Bitcoin,"$53,384,479,535 ",$3237.26,"16,490,637","$1,872,170,000",-0.67%,13.42%,18.90%,r_20170805-211005
1300756,BTC,1,Bitcoin,"$53,933,364,725 ",$3270.20,"16,492,375","$1,145,990,000",0.14%,0.92%,19.39%,r_20170806-210005
1301779,BTC,1,Bitcoin,"$53,323,725,301 ",$3233.12,"16,492,962","$1,033,060,000",0.19%,0.82%,17.82%,r_20170807-044005
1302800,BTC,1,Bitcoin,"$48,404,959,674 ",$2935.62,"16,488,837","$1,015,840,000",1.32%,6.12%,5.56%,r_20170805-023506
1303823,BTC,1,Bitcoin,"$55,595,615,019 ",$3369.97,"16,497,362","$1,630,620,000",-0.47%,-2.47%,24.31%,r_20170809-100006
1304856,BTC,1,Bitcoin,"$56,914,375,181 ",$3450.25,"16,495,725","$1,720,540,000",0.19%,3.96%,24.07%,r_20170808-114005
1305878,BTC,1,Bitcoin,"$53,967,804,743 ",$3272.07,"16,493,475","$1,088,720,000",0.12%,2.37%,17.88%,r_20170807-111005
1306904,BTC,1,Bitcoin,"$56,814,023,131 ",$3444.25,"16,495,325","$1,663,810,000",0.10%,6.19%,21.67%,r_20170808-080505
1307926,BTC,1,Bitcoin,"$55,403,091,064 ",$3359.01,"16,493,875","$1,333,860,000",-0.71%,4.06%,20.02%,r_20170807-144505
1308952,BTC,1,Bitcoin,"$57,068,981,640 ",$3459.62,"16,495,737","$1,698,030,000",0.83%,3.71%,24.70%,r_20170808-120505
1309972,BTC,1,Bitcoin,"$52,824,655,030 ",$3203.21,"16,491,162","$1,761,360,000",-1.11%,5.09%,18.70%,r_20170806-034005
1310995,BTC,1,Bitcoin,"$53,400,942,288 ",$3237.76,"16,493,175","$1,030,960,000",0.12%,1.32%,17.73%,r_20170807-064505
1312021,BTC,1,Bitcoin,"$56,439,328,779 ",$3421.26,"16,496,650","$1,729,360,000",-0.48%,1.53%,25.65%,r_20170809-002505
1313048,BTC,1,Bitcoin,"$55,284,975,189 ",$3351.76,"16,494,312","$1,424,200,000",0.67%,2.73%,18.18%,r_20170807-201005
1314063,BTC,1,Bitcoin,"$47,041,733,921 ",$2853.18,"16,487,475","$996,603,000",-0.63%,3.48%,2.85%,r_20170804-121505
1315086,BTC,1,Bitcoin,"$54,006,110,113 ",$3274.40,"16,493,437","$1,078,800,000",0.35%,2.49%,18.16%,r_20170807-103005
1316106,BTC,1,Bitcoin,"$52,830,746,286 ",$3203.47,"16,491,725","$1,279,020,000",0.50%,1.25%,18.93%,r_20170806-130005
1317131,BTC,1,Bitcoin,"$56,748,155,001 ",$3440.27,"16,495,262","$1,662,800,000",0.59%,6.22%,21.14%,r_20170808-071505
1318155,BTC,1,Bitcoin,"$56,298,971,914 ",$3413.07,"16,495,112","$1,640,760,000",-0.58%,5.45%,19.86%,r_20170808-063005
1319174,BTC,1,Bitcoin,"$47,749,461,443 ",$2895.89,"16,488,700","$1,002,120,000",0.88%,3.91%,3.97%,r_20170805-000505
1320194,BTC,1,Bitcoin,"$55,446,759,275 ",$3361.65,"16,493,912","$1,331,560,000",0.18%,3.53%,19.70%,r_20170807-154505
1321215,BTC,1,Bitcoin,"$53,731,960,580 ",$3258.04,"16,492,112","$1,165,630,000",-0.24%,-0.16%,19.25%,r_20170806-185505
1322237,BTC,1,Bitcoin,"$53,531,254,245 ",$3245.72,"16,492,875","$1,036,330,000",0.88%,0.92%,18.29%,r_20170807-040005
1323261,BTC,1,Bitcoin,"$55,369,608,498 ",$3356.98,"16,493,875","$1,329,470,000",-0.79%,3.94%,19.91%,r_20170807-145005
1324286,BTC,1,Bitcoin,"$55,389,699,246 ",$3358.16,"16,494,062","$1,334,310,000",-0.01%,2.91%,18.96%,r_20170807-172005
1325306,BTC,1,Bitcoin,"$52,123,251,510 ",$3160.63,"16,491,412","$1,439,680,000",-1.23%,0.11%,17.78%,r_20170806-083006
1326326,BTC,1,Bitcoin,"$53,545,676,788 ",$3247.04,"16,490,612","$1,869,480,000",-0.05%,13.79%,19.27%,r_20170805-204505
1327340,BTC,1,Bitcoin,"$46,240,215,273 ",$2804.63,"16,487,100","$883,851,000",0.16%,2.54%,2.20%,r_20170804-080005
1328360,BTC,1,Bitcoin,"$52,853,175,032 ",$3204.83,"16,491,725","$1,281,260,000",0.34%,1.31%,19.05%,r_20170806-124505
1329380,BTC,1,Bitcoin,"$47,608,297,650 ",$2887.32,"16,488,750","$993,046,000",-0.30%,3.75%,3.74%,r_20170805-012005
1330399,BTC,1,Bitcoin,"$52,914,832,310 ",$3208.88,"16,490,125","$1,673,360,000",1.10%,11.89%,17.73%,r_20170805-150505
1331423,BTC,1,Bitcoin,"$55,871,576,592 ",$3386.79,"16,496,912","$1,719,620,000",-0.07%,-1.32%,24.94%,r_20170809-045005
1332453,BTC,1,Bitcoin,"$55,554,538,884 ",$3367.72,"16,496,187","$1,702,930,000",-1.00%,0.39%,23.01%,r_20170808-164505
1333474,BTC,1,Bitcoin,"$47,331,571,420 ",$2870.57,"16,488,562","$1,000,340,000",0.51%,3.65%,2.87%,r_20170804-225005
1334493,BTC,1,Bitcoin,"$52,822,412,064 ",$3203.04,"16,491,337","$1,501,610,000",0.27%,2.27%,19.16%,r_20170806-063505
1335518,BTC,1,Bitcoin,"$56,463,858,120 ",$3422.76,"16,496,587","$1,729,430,000",-0.49%,1.58%,25.70%,r_20170809-002005
1336546,BTC,1,Bitcoin,"$57,458,436,031 ",$3483.29,"16,495,450","$1,709,960,000",0.71%,7.06%,23.68%,r_20170808-091006
1337569,BTC,1,Bitcoin,"$53,503,694,768 ",$3243.99,"16,493,175","$1,032,810,000",0.31%,1.54%,17.94%,r_20170807-065005
1338589,BTC,1,Bitcoin,"$53,809,638,270 ",$3262.97,"16,491,000","$1,939,680,000",0.44%,12.87%,20.14%,r_20170806-005006
1339614,BTC,1,Bitcoin,"$55,591,464,499 ",$3370.27,"16,494,662","$1,444,830,000",0.22%,5.10%,17.27%,r_20170808-013505
1340633,BTC,1,Bitcoin,"$53,500,677,722 ",$3243.93,"16,492,550","$1,115,990,000",0.00%,0.17%,18.48%,r_20170806-225005
1341656,BTC,1,Bitcoin,"$55,347,862,617 ",$3355.71,"16,493,637","$1,235,560,000",0.30%,4.83%,20.48%,r_20170807-124505
1342679,BTC,1,Bitcoin,"$56,611,825,884 ",$3431.74,"16,496,537","$1,768,120,000",0.66%,2.15%,26.06%,r_20170808-224506
1343702,BTC,1,Bitcoin,"$52,860,092,245 ",$3205.23,"16,491,825","$1,273,150,000",0.00%,1.02%,18.74%,r_20170806-134505
1344591,BTC,1,Bitcoin,"$45,514,407,106 ",$2760.67,"16,486,725","$858,432,000",-0.09%,1.18%,2.13%,r_20170804-034052
1345737,BTC,1,Bitcoin,"$56,334,262,978 ",$3414.93,"16,496,462","$1,744,980,000",-0.75%,1.98%,25.52%,r_20170808-213505
1346762,BTC,1,Bitcoin,"$52,779,392,318 ",$3200.15,"16,492,787","$1,071,830,000",-0.11%,-1.72%,16.81%,r_20170807-020505
1347782,BTC,1,Bitcoin,"$56,489,441,086 ",$3424.36,"16,496,350","$1,745,240,000",1.33%,2.49%,25.93%,r_20170808-195505
1348809,BTC,1,Bitcoin,"$53,510,373,148 ",$3244.39,"16,493,200","$1,037,340,000",0.18%,1.65%,17.90%,r_20170807-070505
1349828,BTC,1,Bitcoin,"$53,724,044,367 ",$3257.56,"16,492,112","$1,164,720,000",-0.16%,-0.17%,19.21%,r_20170806-190005
1350851,BTC,1,Bitcoin,"$53,369,740,665 ",$3235.91,"16,492,962","$1,034,720,000",0.42%,0.84%,17.93%,r_20170807-042505
1351877,BTC,1,Bitcoin,"$56,060,446,455 ",$3398.28,"16,496,712","$1,736,310,000",-0.16%,0.50%,24.98%,r_20170809-020006
1352907,BTC,1,Bitcoin,"$53,492,965,906 ",$3243.31,"16,493,325","$1,046,370,000",0.25%,1.78%,17.44%,r_20170807-084006
1353927,BTC,1,Bitcoin,"$47,477,871,638 ",$2879.41,"16,488,750","$989,321,000",-0.55%,3.50%,3.44%,r_20170805-010505
1354945,BTC,1,Bitcoin,"$47,402,209,421 ",$2874.83,"16,488,700","$985,965,000",-0.44%,3.34%,3.26%,r_20170805-004506
1355962,BTC,1,Bitcoin,"$53,491,846,410 ",$3243.52,"16,491,912","$1,274,460,000",0.17%,1.40%,19.61%,r_20170806-155005
1356988,BTC,1,Bitcoin,"$54,763,452,250 ",$3319.49,"16,497,550","$1,697,480,000",0.43%,-3.53%,22.55%,r_20170809-122006
1358020,BTC,1,Bitcoin,"$55,713,605,033 ",$3377.25,"16,496,737","$1,735,230,000",-0.72%,-0.28%,24.26%,r_20170809-021506
1359053,BTC,1,Bitcoin,"$56,793,323,496 ",$3442.93,"16,495,637","$1,727,090,000",-0.11%,4.63%,23.27%,r_20170808-105005
1360072,BTC,1,Bitcoin,"$52,215,622,998 ",$3166.50,"16,490,012","$1,645,120,000",0.26%,10.75%,16.06%,r_20170805-141005
1361092,BTC,1,Bitcoin,"$56,586,256,252 ",$3430.19,"16,496,537","$1,764,380,000",0.60%,2.05%,25.99%,r_20170808-225505
1362116,BTC,1,Bitcoin,"$54,057,333,090 ",$3277.99,"16,491,000","$1,944,050,000",0.90%,13.42%,20.67%,r_20170806-004505
1363142,BTC,1,Bitcoin,"$55,740,019,676 ",$3378.80,"16,496,987","$1,707,420,000",0.03%,-1.60%,24.69%,r_20170809-060005
1364175,BTC,1,Bitcoin,"$56,913,880,310 ",$3450.22,"16,495,725","$1,737,090,000",0.02%,4.29%,23.89%,r_20170808-112505
1365193,BTC,1,Bitcoin,"$52,560,928,028 ",$3187.16,"16,491,462","$1,424,370,000",0.51%,0.76%,18.75%,r_20170806-091005
1366217,BTC,1,Bitcoin,"$55,182,909,541 ",$3345.61,"16,494,125","$1,344,900,000",-0.33%,2.47%,18.41%,r_20170807-174506
1367242,BTC,1,Bitcoin,"$54,181,707,467 ",$3284.25,"16,497,437","$1,641,180,000",-2.76%,-4.77%,21.17%,r_20170809-105005
1368275,BTC,1,Bitcoin,"$56,258,992,706 ",$3410.30,"16,496,787","$1,761,070,000",0.91%,-0.02%,25.65%,r_20170809-031506
1369302,BTC,1,Bitcoin,"$54,140,127,699 ",$3283.14,"16,490,350","$1,819,510,000",1.42%,14.40%,20.68%,r_20170805-180006
1370324,BTC,1,Bitcoin,"$53,318,062,436 ",$3232.73,"16,493,200","$1,036,510,000",-0.30%,1.37%,17.32%,r_20170807-074005
1371345,BTC,1,Bitcoin,"$53,167,832,400 ",$3224.01,"16,491,212","$1,633,780,000",0.56%,3.64%,19.63%,r_20170806-044005
1372364,BTC,1,Bitcoin,"$53,924,125,049 ",$3269.91,"16,491,012","$1,944,620,000",0.27%,13.00%,20.48%,r_20170806-010506
1373385,BTC,1,Bitcoin,"$47,249,588,880 ",$2865.60,"16,488,550","$1,000,850,000",0.47%,3.51%,2.63%,r_20170804-223505
1374406,BTC,1,Bitcoin,"$52,857,502,178 ",$3205.52,"16,489,525","$1,678,490,000",1.28%,12.64%,17.25%,r_20170805-095005
1375422,BTC,1,Bitcoin,"$52,907,219,243 ",$3208.18,"16,491,350","$1,481,610,000",0.37%,2.44%,19.42%,r_20170806-071005
1376443,BTC,1,Bitcoin,"$53,545,912,086 ",$3246.53,"16,493,275","$1,039,500,000",0.20%,1.87%,17.64%,r_20170807-082005
1377467,BTC,1,Bitcoin,"$52,075,018,251 ",$3157.99,"16,489,925","$1,635,880,000",-0.13%,10.64%,15.71%,r_20170805-132505
1378489,BTC,1,Bitcoin,"$56,741,621,766 ",$3439.90,"16,495,137","$1,659,280,000",0.64%,6.22%,21.00%,r_20170808-065505
1379514,BTC,1,Bitcoin,"$55,690,862,475 ",$3375.81,"16,497,037","$1,708,650,000",0.12%,-1.70%,24.59%,r_20170809-061006
1380540,BTC,1,Bitcoin,"$53,742,432,078 ",$3258.67,"16,492,137","$1,163,840,000",-0.13%,-0.13%,19.24%,r_20170806-190506
1381562,BTC,1,Bitcoin,"$54,060,066,555 ",$3278.28,"16,490,375","$1,821,260,000",1.02%,14.26%,20.50%,r_20170805-180505
1382583,BTC,1,Bitcoin,"$52,356,611,164 ",$3174.79,"16,491,362","$1,447,960,000",-1.01%,0.96%,18.27%,r_20170806-080006
1383601,BTC,1,Bitcoin,"$53,822,234,627 ",$3263.87,"16,490,312","$1,773,380,000",1.97%,13.64%,20.00%,r_20170805-173505
1384620,BTC,1,Bitcoin,"$52,683,530,894 ",$3194.34,"16,492,775","$1,071,880,000",-0.56%,-2.16%,16.62%,r_20170807-014505
1385641,BTC,1,Bitcoin,"$52,074,898,247 ",$3157.99,"16,489,887","$1,639,890,000",0.03%,10.48%,15.66%,r_20170805-125505
1386661,BTC,1,Bitcoin,"$53,431,697,633 ",$3239.61,"16,493,250","$1,036,630,000",-0.05%,1.63%,17.47%,r_20170807-080005
1387683,BTC,1,Bitcoin,"$52,637,702,513 ",$3192.05,"16,490,250","$1,679,540,000",0.22%,11.01%,17.29%,r_20170805-163005
1388701,BTC,1,Bitcoin,"$52,576,322,740 ",$3188.05,"16,491,687","$1,283,460,000",-0.19%,0.71%,18.54%,r_20170806-121006
1389721,BTC,1,Bitcoin,"$52,843,581,957 ",$3204.45,"16,490,687","$1,870,310,000",-1.50%,12.19%,17.70%,r_20170805-213005
1390745,BTC,1,Bitcoin,"$53,325,063,857 ",$3233.13,"16,493,325","$1,045,690,000",-0.11%,1.45%,17.09%,r_20170807-083505
1391765,BTC,1,Bitcoin,"$56,808,903,737 ",$3443.71,"16,496,425","$1,746,390,000",0.75%,3.02%,26.62%,r_20170808-204505
1392789,BTC,1,Bitcoin,"$53,933,320,770 ",$3270.47,"16,491,000","$1,943,230,000",0.54%,13.06%,20.47%,r_20170806-010005
1393811,BTC,1,Bitcoin,"$52,842,747,463 ",$3204.29,"16,491,250","$1,563,070,000",-0.43%,2.54%,18.96%,r_20170806-051006
1394823,BTC,1,Bitcoin,"$46,222,574,076 ",$2803.56,"16,487,100","$876,217,000",0.36%,2.48%,2.22%,r_20170804-074506
1395844,BTC,1,Bitcoin,"$52,598,097,049 ",$3189.45,"16,491,275","$1,522,020,000",-1.02%,1.89%,18.51%,r_20170806-054505
1396866,BTC,1,Bitcoin,"$55,337,892,885 ",$3354.93,"16,494,500","$1,454,130,000",0.58%,3.46%,17.66%,r_20170807-223506
1397889,BTC,1,Bitcoin,"$55,933,750,108 ",$3390.70,"16,496,225","$1,705,100,000",0.43%,1.43%,24.31%,r_20170808-180005
1398917,BTC,1,Bitcoin,"$56,824,803,395 ",$3444.82,"16,495,725","$1,725,240,000",-0.08%,3.90%,23.81%,r_20170808-113505
1399940,BTC,1,Bitcoin,"$56,338,554,360 ",$3415.48,"16,495,062","$1,619,850,000",-0.75%,5.57%,19.79%,r_20170808-054505
1400965,BTC,1,Bitcoin,"$54,987,990,737 ",$3333.78,"16,494,187","$1,367,300,000",-0.31%,2.10%,17.78%,r_20170807-184006
1401987,BTC,1,Bitcoin,"$55,859,036,748 ",$3386.23,"16,495,937","$1,665,340,000",-1.62%,0.44%,23.16%,r_20170808-140005
1403007,BTC,1,Bitcoin,"$53,079,068,968 ",$3218.73,"16,490,687","$1,872,650,000",-1.16%,12.71%,18.22%,r_20170805-212505
1404032,BTC,1,Bitcoin,"$56,350,741,769 ",$3415.89,"16,496,650","$1,722,380,000",-0.41%,1.36%,25.47%,r_20170809-004005
1405061,BTC,1,Bitcoin,"$54,983,792,514 ",$3333.48,"16,494,412","$1,435,430,000",-0.54%,2.34%,17.25%,r_20170807-212005
1406082,BTC,1,Bitcoin,"$52,494,797,265 ",$3183.15,"16,491,462","$1,423,490,000",0.25%,0.67%,18.60%,r_20170806-090505
1407105,BTC,1,Bitcoin,"$53,336,036,783 ",$3233.81,"16,493,250","$1,040,350,000",-0.23%,1.45%,17.28%,r_20170807-075506
1408125,BTC,1,Bitcoin,"$53,758,223,474 ",$3259.62,"16,492,175","$1,158,180,000",-0.20%,0.01%,19.18%,r_20170806-193005
1409147,BTC,1,Bitcoin,"$53,679,933,322 ",$3255.09,"16,491,075","$1,954,770,000",-0.89%,10.07%,20.35%,r_20170806-023005
1410166,BTC,1,Bitcoin,"$52,113,686,491 ",$3160.05,"16,491,412","$1,432,160,000",-1.17%,0.05%,17.76%,r_20170806-083505
1411189,BTC,1,Bitcoin,"$51,591,053,813 ",$3128.75,"16,489,350","$1,599,830,000",-0.11%,11.44%,14.03%,r_20170805-074005
